timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T20:58:08.886331,KxcPc,KxcPc,Windows,52.8,52.0,16.565139770507812,31.835979461669922,92.73324792550521,45.3944206237793,624.6865196228027,312,0,7.261401956280072,476.48477363586426,7187.36584186554,70,True,True,0,1,2,1
2025-06-28T20:59:18.899503,KxcPc,KxcPc,Windows,42.5,52.0,16.570022583007812,31.835979461669922,92.73324792550521,45.3944206237793,624.6865196228027,308,0,7.278355819251802,478.7913455963135,7216.390535354614,0,False,False,0,0,0,0
2025-06-28T21:00:19.934577,KxcPc,KxcPc,Windows,36.4,52.2,16.620216369628906,31.835979461669922,92.73324792550521,45.3944206237793,624.6865196228027,305,0,7.29530904326174,480.04209327697754,7245.037987709045,0,False,False,0,0,0,0
2025-06-28T21:01:20.966448,KxcPc,KxcPc,Windows,36.6,51.5,16.405345916748047,31.835979461669922,92.73324914682092,45.394412994384766,624.6865196228027,310,0,7.31226209435198,481.4442834854126,7271.107521057129,0,False,False,0,0,0,0
2025-06-28T21:02:21.998064,KxcPc,KxcPc,Windows,33.2,51.5,16.39154815673828,31.835979461669922,92.73324975747876,45.3944091796875,624.6865196228027,306,0,7.329214952720536,483.08901023864746,7291.718528747559,0,False,False,0,0,0,0
2025-06-28T21:03:23.025151,KxcPc,KxcPc,Windows,24.4,52.3,16.634410858154297,31.835979461669922,92.73325036813661,45.394405364990234,624.6865196228027,306,0,7.348551559580697,484.5563335418701,7309.570314407349,70,True,True,0,1,2,1
2025-06-28T21:04:32.637649,KxcPc,KxcPc,Windows,24.4,51.9,16.535228729248047,31.835979461669922,92.73325097879446,45.39440155029297,624.6865196228027,308,0,7.365503728257285,486.25011825561523,7336.628924369812,0,False,False,0,0,0,0
2025-06-28T21:05:33.666261,KxcPc,KxcPc,Windows,23.2,51.9,16.517723083496094,31.835979461669922,92.73325097879446,45.39440155029297,624.6865196228027,305,0,7.382457255323728,487.4496955871582,7366.795528411865,0,False,False,0,0,0,0
2025-06-28T21:06:34.700732,KxcPc,KxcPc,Windows,25.8,52.0,16.56488800048828,31.835979461669922,92.73325097879446,45.39440155029297,624.6865196228027,305,0,7.3994107963641484,489.16343688964844,7400.287259101868,0,False,False,0,0,0,0
2025-06-28T21:07:35.731352,KxcPc,KxcPc,Windows,9.4,52.0,16.566543579101562,31.835979461669922,92.73325220011016,45.39439392089844,624.6865196228027,308,0,7.416363133655654,490.6629686355591,7423.587451934814,0,False,False,0,0,0,0
